"","cntry","netusoft","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","contplt","wrkprty","wrkorg","badge","sgnptit","pbldmn","bctprd","pstplonl","clsprty","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgblge","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","brncntr","lnghom1","lnghom2","blgetmg","facntr","mocntr","admdw","vteurmmb","evpdemp","evlvptn","lvptnyr","evmar","bthcld","nbthcld","ngchld","ygcdbyr","ggchld","admge","ageadlt","agemage","ageoage","iaglptn","iagmr","iagpnt","iagrtr","tygledu","tyglvp","tygmr","tygpnt","tolvpnt","tochld","towkht","anvcld","alvgptn","acldnmr","aftjbyc","advcyc","plnftr","hhmmb","gndr","gndr2","gndr3","gndr4","gndr5","gndr6","gndr7","gndr8","gndr9","yrbrn5","yrbrn6","yrbrn7","yrbrn8","yrbrn9","rshipa2","rshipa3","rshipa4","rshipa5","rshipa6","rshipa7","rshipa8","rshipa9","rshpsts","lvgptnea","dvrcdeva","marsts","maritalb","chldhhe","domicil","eisced","edulvlb","edubde1","eduade2","eduade3","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngref","dngdk","dngna","mainact","mnactic","crpdwk","pdjobev","emplrel","emplno","wrkctra","estsz","jbspv","wkdcorga","iorgact","icwhct","tporgwk","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","hincfel","iincsrc","eiscedp","edulvlpb","edupbde1","edupade2","edupade3","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","emprelp","eiscedf","edulvlfb","edufbde1","edufade2","edufade3","emprf14","occf14b","eiscedm","edulvlmb","edumbde1","edumade2","edumade3","emprm14","occm14b","atncrse","region","regunit","frprtpl","gvintcz","poltran","ifredu","ifrjob","evfredu","evfrjob","fvgabc","infqbst","grsplet","netilet","grspfr","netifr","occinfr","topinfr","btminfr","wltdffr","recskil","recexp","recknow","recimg","recgndr","sofrdst","sofrwrk","sofrpr","sofrprv","ppldsrv","jstprev","pcmpinj","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","prtvede1","prtvede2","prtclede","rlgdnade","rlgdeade"
"1900","DE",5,7,8,7,1,2,3,3,5,8,5,8,6,5,3,5,1,2,2,2,2,1,2,1,2,2,3,4,8,9,2,6,9,4,4,2,2,5,7,1,3,3,5,7,6,7,6,5,3,2,3,2,3,8,7,1,6,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,2,1,1,1,1966,1,1,2,2,1996,2,2,18,50,0,22,30,30,0,16,18,18,20,25,60,0,3,3,2,4,3,1,2,2,1,1,2,1,NA,NA,NA,NA,1964,NA,NA,NA,NA,1,2,2,2,6,NA,5,NA,1,2,1,NA,1,1,3,5,520,6,2,0,12,0,0,0,0,0,1,0,1,0,0,0,0,8,8,2,1,2,2,1,1,1,10,10,1,5,2,2,1,1,3,4,7,1,4,5,520,6,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,8,2,2,5,520,6,2,0,2,2,3,322,4,0,7,2,3,2,"DE2",1,3,3,3,10,10,7,6,2,2,10,1,0,0,0,0,-1,0,4,2,3,3,2,4,3,2,4,2,3,3,2,3,2,3,2,2,4,2,5,2,2,2,2,2,4,2,2,1,1,4,2,2,5,5,2,2
"1901","DE",4,7,4,5,3,2,5,2,5,5,8,8,5,5,5,7,1,2,2,1,2,1,2,1,2,2,2,5,7,8,5,8,3,5,1,2,4,4,8,1,1,1,9,7,7,7,6,4,3,2,1,4,2,8,8,1,6,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,2,1,1,1,1988,1,1,4,0,2012,6,1,18,40,70,20,25,25,0,0,18,18,18,25,45,65,3,3,3,2,3,1,3,1,2,2,1,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,2,2,2,2,NA,5,NA,1,1,2,NA,1,1,4,7,800,6,9,12,22,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,2,1,1,50,1,3,2,8,8,1,1,2,1,2,2,3,1,9,1,1,3,322,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,3,322,3,0,6,2,9,3,322,3,0,4,3,8,1,"DEA",1,5,4,3,10,9,9,8,1,2,1,10,-2,-2,-2,3,-3,3,4,4,2,2,1,3,2,2,4,3,4,4,3,6,1,5,2,3,5,1,1,2,2,1,4,2,4,4,2,1,1,2,5,1,1,3,2,2
"1902","DE",4,7,9,5,1,3,3,3,3,8,9,7,6,6,7,7,1,1,1,2,1,1,1,1,2,1,1,4,10,8,4,9,6,8,2,1,5,2,10,1,1,1,7,8,6,9,4,5,3,2,2,2,3,10,7,1,6,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","DUT",2,1,1,1,1,1,1,1982,1,1,2,0,2017,6,2,20,45,70,0,0,30,65,17,17,25,23,25,50,65,3,4,4,4,3,5,2,2,1,1,1,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,2,2,1,2,NA,5,NA,3,6,1,4,4,1,2,6,610,5,5,0,17,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,1,65,1,2,2,9,9,1,2,2,2,1,2,1,1,7,2,1,3,322,4,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,6,2,2,5,422,3,0,9,1,7,2,212,3,0,0,1,8,1,"DEA",1,4,5,5,8,10,7,7,1,2,10,10,-2,-2,-2,2,-3,2,3,3,2,3,3,3,2,2,4,4,3,2,3,5,2,2,3,4,5,2,3,2,2,1,2,2,6,2,3,1,2,4,4,2,2,2,1,3
"1903","DE",5,4,2,4,4,3,2,3,1,0,4,5,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,6,5,3,3,2,0,2,2,2,4,2,4,4,3,3,5,5,5,5,2,1,1,2,4,4,1,0,0,2,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,3,1,1,2,1999,2,2,1,5,2012,6,2,25,30,50,25,25,35,60,15,18,17,14,25,50,60,3,3,3,3,2,10,2,1,2,1,2,2,NA,NA,NA,NA,2018,NA,NA,NA,NA,3,6,4,4,6,NA,4,NA,1,2,2,6,6,2,3,3,322,2,0,6,12,0,0,0,1,0,1,0,0,0,0,0,0,6,6,2,1,1,0,2,1,2,2,0,1,6,2,1,1,2,3,4,1,3,4,1,213,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,3,5,520,3,8,0,2,4,5,520,4,0,5,1,5,2,"DE3",1,3,3,3,5,5,5,5,2,2,7,10,-2,-1,-2,0,0,-3,3,4,2,1,2,2,2,2,3,2,3,4,4,4,4,3,2,3,4,3,3,3,2,1,4,1,4,4,5,3,3,4,5,5,4,4,1,2
"1904","DE",5,7,8,3,3,1,3,1,3,3,5,4,0,0,3,3,3,2,2,2,1,1,2,1,2,2,2,5,4,3,2,2,4,4,1,1,5,1,3,2,2,2,7,7,5,6,4,2,2,1,1,3,2,0,0,2,2,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"GER","ENG",1,2,2,1,2,1,1,2016,2,2,1,0,2011,6,1,16,30,50,22,30,35,60,15,15,18,30,25,0,60,3,3,3,1,3,10,2,2,1,2,2,2,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,3,2,4,5,NA,5,NA,3,6,2,6,6,2,1,3,321,4,0,3,17,0,1,0,0,0,0,0,1,0,0,0,0,2,2,2,1,1,35,1,2,2,6,0,2,4,2,1,2,1,3,6,3,2,6,4,313,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,2,212,3,0,0,4,9,3,322,3,0,7,1,4,2,"DEB",1,2,2,1,4,4,3,4,3,2,1,10,-1,0,0,3,-4,4,2,3,4,2,2,1,2,1,5,3,3,2,2,6,1,1,4,4,6,3,2,1,1,3,5,3,1,5,6,1,1,6,1,2,1,6,7,290
"1905","DE",2,5,3,5,2,3,3,2,5,5,3,7,5,3,3,6,1,2,2,1,2,2,2,2,2,1,2,5,9,9,6,7,3,3,2,2,4,2,5,1,1,2,5,9,7,8,6,4,4,2,2,2,3,5,5,1,6,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,1,1,1,1,1974,1,1,2,2,1995,1,2,0,0,0,0,0,0,0,17,20,20,18,0,0,70,3,3,3,3,3,9,1,2,1,1,2,1,NA,NA,NA,NA,1970,NA,NA,NA,NA,3,2,4,6,2,NA,4,NA,1,2,1,4,4,1,1,7,720,6,8,6,19,0,0,0,0,0,1,0,0,0,0,0,0,NA,6,2,1,1,0,1,3,2,6,6,1,2,2,2,1,2,3,4,6,2,4,1,229,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,2,3,322,3,0,6,1,6,3,322,3,0,6,1,6,2,"DE4",1,4,3,3,5,10,9,5,2,2,1,10,-1,0,0,-3,-3,3,2,2,3,2,2,3,2,2,4,3,2,3,1,6,1,2,1,1,1,1,1,4,1,4,4,4,4,1,5,1,1,5,5,2,1,1,2,2
"1906","DE",5,7,3,5,2,4,2,2,3,7,9,9,4,6,7,5,1,2,2,2,2,1,2,1,2,1,2,3,6,4,6,8,6,8,2,1,5,3,9,2,2,2,5,6,6,7,5,4,3,2,1,3,2,8,7,2,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","ENG",2,1,1,2,1,1,1,2015,2,2,1,1,2016,6,2,22,38,55,21,26,28,58,15,20,26,24,26,50,58,5,5,5,4,3,3,3,1,2,2,1,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,2,4,1,5,NA,5,NA,3,6,2,6,6,2,4,3,322,4,0,7,14,0,1,0,0,1,0,0,1,0,0,0,0,2,2,2,1,1,0,2,2,2,7,2,1,4,2,1,2,1,3,1,4,1,6,3,322,3,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,7,710,4,6,10,1,2,5,520,4,0,5,2,5,1,"DE2",1,4,4,4,8,9,6,5,3,2,1,1,-1,0,-2,0,-3,3,3,4,3,3,3,4,2,2,3,4,4,4,4,1,2,2,2,4,2,1,5,2,2,2,1,2,3,3,2,2,3,6,3,3,3,3,2,1
"1907","DE",5,7,7,5,2,3,3,3,3,7,8,9,6,7,8,9,1,2,2,1,2,1,2,1,1,1,2,6,9,7,5,5,4,6,2,1,5,1,3,2,2,2,5,5,6,9,3,4,2,1,1,1,3,7,6,1,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","ENG",2,1,1,3,1,1,1,2007,1,1,2,0,2011,6,2,19,40,70,21,25,27,65,16,19,23,24,25,50,70,3,3,3,3,3,1,4,1,2,1,2,2,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,2,2,5,2,NA,4,NA,1,1,2,NA,1,1,4,7,710,6,6,3,21,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,2,2,1,9,8,1,2,2,2,1,2,3,1,8,2,1,5,422,5,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,3,322,4,0,6,1,3,3,322,4,0,7,3,4,1,"DEA",1,4,3,3,9,8,7,7,1,2,6,7,-1,-1,-1,1,-3,3,4,3,3,3,4,4,3,2,4,3,4,4,2,3,3,2,2,3,2,2,3,3,3,1,1,2,4,2,2,1,1,2,4,1,1,1,2,3
"1908","DE",5,5,7,5,2,3,3,3,1,7,5,5,3,3,5,5,1,2,2,2,2,2,2,2,2,1,2,5,10,5,5,5,10,5,1,1,1,3,10,1,1,1,5,10,5,10,2,3,2,2,2,3,2,10,10,2,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,1,1,1,1,1979,1,2,2,3,2012,6,2,24,40,70,20,25,25,65,15,16,17,17,30,60,60,1,3,3,3,2,7,2,2,1,1,1,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,3,4,3,5,NA,4,NA,1,1,2,NA,1,2,2,3,322,4,0,7,12,0,0,0,1,0,0,0,0,0,0,0,0,NA,4,2,1,1,300,1,3,2,1,0,1,4,2,1,1,1,3,4,3,1,4,7,720,6,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,2,2,3,322,3,0,7,1,3,3,322,3,0,7,3,6,2,"DE2",1,3,2,3,10,3,7,5,2,2,10,10,-2,0,0,-2,-4,3,3,4,1,2,3,1,1,1,2,4,3,2,2,6,1,5,3,4,5,2,2,2,1,2,3,2,5,2,5,1,1,2,2,5,2,2,1,1
"1909","DE",4,9,8,8,1,3,1,2,3,5,7,8,4,3,5,3,1,2,2,2,2,2,2,2,2,1,2,4,8,8,7,7,7,5,2,2,4,2,8,1,2,2,7,8,7,7,3,3,2,2,3,2,3,8,8,1,6,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"ENG","GER",2,2,2,1,1,1,1,2006,2,1,1,0,2017,6,1,21,40,75,25,30,33,0,20,18,20,18,30,40,70,2,3,2,2,2,3,3,2,1,2,1,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,2,4,5,2,NA,5,NA,1,1,2,NA,1,2,4,7,720,6,8,0,18,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,2,2,0,1,1,2,8,8,2,4,1,2,1,1,3,1,8,1,2,7,720,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,7,720,6,7,0,2,1,5,520,6,2,4,1,5,2,"DEB",1,4,4,3,10,10,4,8,1,2,10,10,0,2,3,0,-1,1,3,3,3,3,2,4,2,2,4,2,3,4,4,5,2,2,2,3,5,2,2,3,2,2,2,2,6,3,3,3,2,2,5,1,1,1,1,1
"1910","DE",5,8,7,7,1,3,3,3,3,4,8,5,6,6,5,6,1,2,2,1,1,1,1,1,1,1,2,3,9,5,6,7,7,7,1,1,5,2,5,1,1,1,9,10,8,9,7,6,4,1,1,1,3,8,6,2,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,3,1,1,1,1982,1,2,1,4,1990,6,1,18,40,70,20,25,25,65,15,16,19,19,24,48,78,3,5,5,3,2,3,2,2,1,1,2,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,4,4,6,5,NA,5,NA,1,1,2,NA,1,1,1,7,720,6,8,12,18,0,0,0,0,0,1,0,0,0,0,0,0,NA,6,2,1,1,40,1,3,1,10,7,1,2,2,2,1,2,1,4,7,1,4,7,720,4,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,9,2,1,5,520,3,0,10,1,1,3,322,4,0,7,1,3,2,"DE3",1,3,3,3,10,10,7,6,2,2,10,1,0,0,0,-4,4,-4,3,3,3,4,2,1,3,1,5,5,3,4,4,6,1,4,4,2,4,2,5,3,1,2,3,4,4,4,3,1,1,5,3,4,3,4,1,1
"1911","DE",5,7,6,7,3,3,1,3,4,4,5,7,2,2,3,3,1,2,2,2,2,1,2,2,2,2,4,5,7,7,4,3,4,8,3,1,5,2,7,1,1,1,9,8,8,7,6,4,3,2,2,1,3,3,0,1,6,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,2,1,1,2,2009,2,2,3,8,2017,6,1,16,35,55,20,27,30,0,14,18,18,18,40,45,0,3,3,3,3,3,5,3,1,1,2,2,1,NA,NA,NA,NA,1972,NA,NA,NA,NA,3,3,6,6,6,NA,4,NA,1,2,2,6,6,2,3,2,213,4,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,NA,2,1,1,1,300,2,1,2,6,5,1,2,2,2,1,1,3,1,4,2,1,1,113,0,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,1,7,720,6,8,0,1,1,3,321,4,0,3,1,5,2,"DE1",1,4,2,3,10,10,5,4,1,2,1,5,0,0,0,0,-2,1,3,4,2,2,2,3,1,2,3,2,2,2,3,3,2,4,2,3,5,1,2,2,2,2,3,1,3,4,3,1,3,5,1,5,5,4,291,2
"1912","DE",5,6,8,7,1,2,2,2,3,7,6,6,6,6,7,6,1,2,2,1,2,2,2,2,2,2,2,3,7,6,6,7,5,5,4,2,5,2,3,1,1,2,7,8,8,8,4,3,3,2,2,2,2,9,8,1,6,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,1,1,1,1,1990,1,1,1,0,2001,6,1,16,35,65,20,28,32,0,0,17,17,17,0,50,61,3,3,3,3,3,9,3,2,1,2,2,1,NA,NA,NA,NA,1972,NA,NA,NA,NA,1,2,1,6,5,NA,2,NA,1,1,2,NA,1,2,4,5,422,5,0,9,13,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,40,1,4,2,7,3,1,2,2,2,1,1,3,1,10,2,1,1,213,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,5,610,1,8,0,1,1,3,322,4,0,7,3,3,2,"DE1",1,2,3,2,7,7,7,5,1,2,1,10,1,-1,0,-4,-3,-1,3,3,3,2,1,2,2,4,4,3,2,3,3,5,3,5,1,1,5,2,3,1,1,1,2,1,4,2,4,1,1,1,4,2,4,3,291,2
"1913","DE",5,5,4,2,2,2,1,2,3,0,3,3,0,1,0,0,1,2,2,1,2,1,2,1,1,2,1,7,3,8,4,8,7,8,1,1,4,3,4,2,3,2,7,9,2,2,2,2,1,2,3,5,1,8,6,1,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"UKR","GER",1,2,2,1,1,1,1,2002,1,1,2,0,2017,6,1,28,45,70,25,25,25,60,18,16,20,20,20,50,60,3,2,2,1,2,4,3,2,1,1,2,2,NA,NA,NA,NA,1972,NA,NA,NA,NA,2,2,1,2,2,NA,4,NA,1,2,2,5,5,1,2,7,720,6,8,7,19,0,0,0,1,0,0,0,0,0,0,0,0,NA,4,2,1,1,30,1,2,2,9,4,1,4,2,2,1,2,3,5,3,4,5,1,229,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,2,7,720,6,8,0,1,1,5,423,6,0,7,3,1,1,"DE4",1,3,2,2,9,3,8,4,3,2,1,10,-4,-3,0,0,-3,-1,3,3,4,2,2,3,1,2,4,3,3,3,3,3,2,2,1,2,3,2,2,3,3,2,4,1,4,3,4,3,1,2,3,1,6,5,1,291
"1914","DE",5,4,8,8,2,2,1,2,2,0,4,9,0,2,2,2,1,1,2,2,2,2,2,2,2,1,3,6,10,6,2,2,7,2,2,5,2,5,4,3,3,2,5,0,2,9,5,4,3,2,3,2,3,5,4,1,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,1,1,1,1,2010,1,1,3,2,2016,6,1,16,50,75,111,24,20,60,15,18,18,16,30,43,65,3,1,1,1,2,8,5,2,1,1,1,2,NA,NA,NA,NA,2016,NA,NA,NA,NA,1,2,2,2,6,NA,4,NA,1,2,2,NA,1,2,4,3,321,4,0,3,14,0,0,0,0,0,0,0,1,0,0,0,0,NA,8,1,1,1,65,1,1,2,10,10,1,4,2,2,1,2,3,1,4,2,1,3,322,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,3,321,3,0,3,1,6,2,229,4,0,2,3,5,2,"DE2",1,2,2,2,7,9,8,9,1,2,9,10,0,0,-2,-2,-2,2,4,3,3,2,1,2,1,1,2,4,2,4,2,5,1,3,3,1,2,1,2,2,3,2,5,2,5,1,1,2,3,2,5,4,6,1,1,291
"1915","DE",5,5,2,3,2,2,3,2,4,4,3,7,3,2,1,2,1,2,2,2,2,1,2,1,2,2,2,6,6,4,4,6,2,3,2,2,4,2,8,1,3,3,3,8,4,7,6,2,3,2,3,3,2,10,9,1,6,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"GER","000",2,1,1,1,1,1,1,1993,2,2,1,8,2017,6,1,18,45,75,22,28,30,60,20,22,22,22,30,36,65,3,4,3,1,3,5,1,2,2,1,1,1,NA,NA,NA,NA,1972,NA,NA,NA,NA,3,6,4,5,2,NA,5,NA,1,1,2,6,6,2,2,3,322,3,0,7,12,0,0,0,0,0,1,0,0,0,0,0,0,NA,6,2,1,1,0,1,5,1,2,0,1,4,2,2,1,2,2,4,3,1,4,1,113,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,2,3,322,3,0,6,1,6,2,212,3,0,0,3,4,2,"DEA",1,5,3,3,9,9,9,7,2,2,7,10,-1,0,0,0,-2,0,4,2,3,1,2,4,1,2,4,2,4,4,3,5,1,3,1,5,2,2,5,3,1,2,2,1,6,1,1,1,1,1,4,1,1,1,1,2
"1916","DE",3,4,7,5,1,1,1,1,2,4,0,8,0,0,3,4,1,2,2,2,2,2,2,2,2,1,3,2,9,1,2,8,1,1,2,2,4,2,6,2,3,2,1,5,4,8,4,5,3,2,2,3,3,5,7,2,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,2,1,1,1,1968,1,1,1,1,2005,6,1,25,40,75,22,22,25,60,18,18,20,17,30,40,60,4,5,4,3,2,6,2,2,1,2,1,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,1,2,1,6,NA,4,NA,1,2,2,NA,1,1,3,5,520,4,0,5,13,0,0,0,0,0,1,0,0,0,0,0,0,NA,6,2,1,3,0,1,1,1,6,7,1,5,2,2,1,2,2,4,1,1,4,7,800,6,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,2,3,3,322,1,0,6,1,6,3,322,3,0,6,1,6,2,"DE4",1,2,1,1,8,1,1,0,2,2,1,1,0,-3,4,3,-4,-4,1,4,3,4,1,2,2,2,2,2,4,2,2,5,2,5,2,2,5,2,2,2,2,2,5,2,5,3,5,2,2,2,2,4,5,1,1,2
"1917","DE",5,5,5,5,1,2,3,3,4,7,3,5,3,3,3,5,1,2,2,1,2,1,2,1,2,2,3,5,8,7,4,6,1,3,4,2,5,4,5,2,2,2,4,5,5,7,3,4,3,1,3,2,3,10,8,1,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,3,1,1,1,1983,1,1,2,0,2008,6,1,19,45,70,21,28,28,63,16,18,22,23,0,45,70,3,3,3,3,3,7,3,2,1,2,1,2,NA,NA,NA,NA,1992,NA,NA,NA,NA,2,2,6,2,6,NA,5,NA,1,2,2,5,5,1,3,7,720,6,8,0,18,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,2,1,1,0,1,5,1,8,0,1,4,2,2,1,2,3,1,4,2,1,1,212,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,1,4,313,6,0,0,1,2,3,322,3,0,6,2,4,1,"DE7",1,3,2,2,10,6,2,3,1,2,2,3,-1,-1,-1,-3,-3,-2,3,3,4,3,3,3,2,3,4,4,4,3,1,6,1,5,3,3,2,1,2,5,2,1,4,2,5,2,5,2,1,3,5,1,1,1,1,2
"1918","DE",5,6,7,2,3,1,2,1,3,3,3,4,1,2,3,3,1,2,2,2,2,2,2,2,2,2,3,4,5,4,1,1,2,5,2,2,5,3,5,2,3,3,5,3,2,7,6,3,3,2,3,2,2,7,5,1,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,3,1,1,1,1975,1,1,3,1,2003,6,1,18,40,80,25,29,32,60,18,19,20,25,30,40,65,5,5,4,2,3,7,3,2,1,1,1,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,5,1,5,6,NA,4,NA,1,1,2,NA,1,1,2,3,322,3,0,7,12,0,0,0,0,0,0,0,1,0,0,0,0,NA,8,2,1,1,35,1,1,2,8,0,1,4,2,1,2,2,3,1,7,2,1,3,322,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,3,322,3,0,6,3,9,3,321,3,0,1,1,8,2,"DEA",1,2,2,2,7,4,2,2,1,2,1,10,0,0,-2,0,-3,-3,3,3,2,3,2,2,2,2,4,3,2,2,1,5,2,5,3,3,2,2,4,2,1,1,5,2,5,2,2,1,2,2,4,1,4,3,1,2
"1919","DE",4,5,5,5,2,3,2,3,2,5,7,7,3,3,3,3,1,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,3,3,1,1,5,2,5,1,2,2,8,10,5,6,6,4,3,2,1,3,3,9,10,2,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,2,1,1,1,1,1,1974,1,1,2,0,2012,6,1,0,41,60,0,0,0,0,15,16,20,21,28,40,0,5,5,5,5,5,5,2,1,1,1,1,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,2,2,4,1,5,NA,5,NA,1,1,1,4,4,1,3,7,720,6,8,6,24,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,40,1,3,2,7,1,1,2,2,2,1,2,1,1,6,2,1,1,113,0,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,1,3,322,3,0,6,1,6,3,322,3,0,7,3,9,1,"DEA",1,3,3,3,8,1,7,1,1,3,5,7,-4,-3,0,2,-2,4,4,3,1,2,2,5,2,2,4,4,5,4,3,1,1,3,5,3,6,2,5,1,1,3,3,2,2,5,6,1,1,6,1,4,2,4,2,1
"1920","DE",5,7,6,6,1,4,3,5,4,8,8,7,7,7,7,8,1,1,2,2,2,1,2,2,2,2,2,4,7,8,8,9,7,7,4,1,5,3,10,1,1,1,8,9,8,8,7,5,3,1,1,1,3,9,8,1,6,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,3,1,1,1,1990,2,2,1,2,2016,6,1,19,30,70,20,25,30,0,15,18,22,19,30,45,65,5,5,5,4,4,3,3,1,2,2,2,2,NA,NA,NA,NA,1969,NA,NA,NA,NA,1,2,3,6,2,NA,4,NA,3,6,2,6,6,2,1,7,720,6,8,0,19,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,2,1,2,0,2,1,2,10,10,2,4,2,2,1,2,3,2,4,2,2,3,322,4,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,6,610,4,2,11,1,3,3,321,4,0,3,3,5,2,"DEF",1,5,4,4,10,8,9,7,1,3,9,1,-1,-1,0,0,-1,0,3,3,4,2,2,4,2,1,4,3,4,4,1,5,2,3,4,4,2,1,2,3,1,2,4,2,5,3,4,1,1,2,4,4,4,2,291,2
